,summary,Hazard,Causes,Impacts,Mitigation,Adaptation,word
Starke,6.004331748724526,0.10180778912608937,-0.6766497490417076,-0.9880626791416508,0.08341887145202469,-0.7351671374600416,Starke
brandenburg stark+e,5.005710556526419,0.08272820080131327,-0.4947479542057357,-0.806160884305679,0.08414384371645517,-0.5532653426240697,brandenburg stark+e
Regenfälle,8.896224669387214,0.08808717945793287,-1.0697955744705983,-0.39265541646204094,0.03553276506700045,-1.1283129628889321,Regenfälle
stark+e regen+fall+e,6.671718650772053,0.11175762755717764,-0.782046077697347,-1.09345900779729,0.08193433706842218,-0.8405634661156811,stark+e regen+fall+e
regen+fall+e gewitter,13.314960704339974,0.13263087424470751,-1.4730568502083905,-1.784469780308334,0.12487362401362093,-1.5315742386267244,regen+fall+e gewitter
brandenburg geh+t,5.38695124135462,0.10420610242754356,-0.5681481746681065,-0.8795611047680498,0.05506322238857192,-0.6266655630864404,brandenburg geh+t
geh+t tag+es+verlauf,5.127145058998533,0.10993959298875788,-0.5187175677342212,-0.8301304978341645,0.030505380235122115,-0.5772349561525553,geh+t tag+es+verlauf
tag+es+verlauf rund,5.612614523349582,0.1807464628955403,-0.6091852400906393,-0.9205981701905825,-0.1269087101251981,-0.6677026285089734,tag+es+verlauf rund
krachen,11.19783480212111,0.14886616184477733,-1.2998890205521991,-1.6113019506521424,0.07258554746132144,-1.3584064089705332,krachen
besonders krach+en,4.708951845949259,0.11121480572606918,-0.4336339274273453,-0.7450468575272885,0.005459244729651186,-0.49215131584567934,besonders krach+en
krach+en wann,5.249981374512295,0.15377181439117565,-0.5423931110645918,-0.8538060411645351,-0.07061613276402436,-0.6009104994829257,krach+en wann
wann sonne,5.737351255763025,0.096990508258503,-0.6311662323084262,-0.4273692012568159,-0.006603561960621154,-0.6896836207267601,wann sonne
sonne sicht,6.649064868795839,0.10052053199822629,-0.778644805725258,-0.5792904775814136,0.02972495582059137,-0.837162194143592,sonne sicht
hin+zu+füg+en stark+e,2.8611011521992538,-0.0072145797384764,0.0646248488379625,-0.2467880812619807,0.08573227204429569,0.006107460419628728,hin+zu+füg+en stark+e
Sic…,2.328619214310407,-0.033243451335832355,0.2705559377908662,-0.040856992309077154,0.03850105337275365,0.21203854937253214,Sic…
sonne sic…,2.328619214310407,-0.033243451335832355,0.2705559377908662,-0.040856992309077154,0.03850105337275365,0.21203854937253214,sonne sic…
+1215,2.3017214173828595,-0.03940728407657024,0.28217413248852213,-0.029238797611421206,0.04422691260870692,0.22365674407018804,+1215
sic… +1215,2.3017214173828595,-0.03940728407657024,0.28217413248852213,-0.029238797611421206,0.04422691260870692,0.22365674407018804,sic… +1215
+1215 chars,2.279269479791607,-0.044384461500717426,0.29197642979472677,-0.019436500305216504,0.04849184754128017,0.23345904137639273,+1215 chars
mit… +1101,2.1927381433265047,-0.05404096709800854,0.33068036120224753,0.019267431102304174,0.045454288641882556,0.2721629727839134,mit… +1101
mit schirm,2.6336849072549318,-0.01029023564728259,0.14744744684323088,-0.16396548325671245,0.05515245520790719,0.0889300584248967,mit schirm
Charme,2.768902359003315,0.010297387816223717,0.09738043644092301,-0.21403249365902033,0.036851420213677336,0.03886304802258895,Charme
schirm charme,2.768902359003315,0.010297387816223717,0.09738043644092301,-0.21403249365902033,0.036851420213677336,0.03886304802258895,schirm charme
Gummistiefeln,2.9477897740108725,0.024848624748892878,0.034775757430261456,-0.27663717266968196,0.034307689550311445,-0.02374163098807277,Gummistiefeln
charme gummi+stiefel+n,2.9477897740108725,0.024848624748892878,0.034775757430261456,-0.27663717266968196,0.034307689550311445,-0.02374163098807277,charme gummi+stiefel+n
gummi+stiefel+n regen,3.286173011025581,0.023018886394585637,-0.07389225135954114,-0.3853051814594845,0.08087381795703079,-0.13240963977787515,gummi+stiefel+n regen
+1296,2.1927381433265047,-0.05404096709800854,0.33068036120224753,0.019267431102304174,0.045454288641882556,0.2721629727839134,+1296
mit… +1296,2.1927381433265047,-0.05404096709800854,0.33068036120224753,0.019267431102304174,0.045454288641882556,0.2721629727839134,mit… +1296
+1296 chars,2.179801858297093,-0.0572409231074919,0.33659743583992197,0.02518450573997866,0.04816688860237044,0.2780800474215879,+1296 chars
wetter blitz+e,5.387760850165524,-0.26131370785553854,-0.5682984541011996,1.330337491153146,-0.5863032009074391,-0.6268158425195338,wetter blitz+e
blitz+e hagel,5.701585650580482,-0.201897007569412,-0.6249129026460848,1.1688205531198936,-0.4067899935543648,-0.6834302910644188,blitz+e hagel
stürmischer,5.122659715934211,-0.16273073194935453,-0.5178423621182859,0.9895991334368021,-0.2512630076005373,-0.57635975053662,stürmischer
regen stürmisch+er,5.122659715934211,-0.16273073194935453,-0.5178423621182859,0.9895991334368021,-0.2512630076005373,-0.57635975053662,regen stürmisch+er
stürmisch+er tag,5.025042780710898,-0.14103688533299766,-0.49860254966250356,0.8839009247862318,-0.18142340812845076,-0.5571199380808375,stürmisch+er tag
tag sachsen,3.8106006320955883,-0.15905962228351728,-0.22195540511236098,0.8453717852608947,-0.14114526499624167,-0.2804727935306951,tag sachsen
sie blitz+e,5.4840284664678585,-0.24406505890443697,-0.5860085346878939,1.3126274105664517,-0.5909894616460323,-0.6445259231062281,sie blitz+e
tag sachse+n,3.1271609015274895,-0.13294575287509908,-0.024294114888448813,0.6431685093414151,-0.05511700118899043,-0.08281150330678289,tag sachse+n
wetter gewitter+n,9.350373380447452,0.04360269012492346,-1.119584858420257,-0.2268456509982225,0.09056385118442555,-1.178102246838591,wetter gewitter+n
stark+reg+en un+gemütlich,5.419452407453203,0.00293002595029491,-0.5741633606915895,0.24172770657723053,-0.028183946038258918,-0.6326807491099234,stark+reg+en un+gemütlich
un+gemütlich sachsen,4.047853315671215,-0.1085015828503897,-0.28235527726068277,0.66055886703912,-0.07827400839791256,-0.3408726656790167,un+gemütlich sachsen
zunächst fall+en,3.6740096855977806,-0.0903184376908856,-0.18545220522291456,0.5553108487797106,-0.053982821801472215,-0.24396959364124865,zunächst fall+en
fall+en einzeln+e,3.638832721583672,-0.09252416418587424,-0.17583153151522943,0.5442482706403539,-0.043646956787415106,-0.2343489199335633,fall+en einzeln+e
Vormittag,3.82100586089711,-0.07827455703494164,-0.22468228450760688,0.45261500627305634,-0.009367769485429224,-0.28319967292594084,Vormittag
schauer vormittag,3.82100586089711,-0.07827455703494164,-0.22468228450760688,0.45261500627305634,-0.009367769485429224,-0.28319967292594084,schauer vormittag
vormittag zieh+en,4.0868109538254105,-0.061726022921643905,-0.29193353020480933,0.37077431854956866,0.011146386754973094,-0.35045091862314337,vormittag zieh+en
lokal,4.447675477023242,-0.04522586167840726,-0.3765501771635896,0.2764630725696059,0.034555459241461625,-0.43506756558192355,lokal
zieh+en lokal,4.447675477023242,-0.04522586167840726,-0.3765501771635896,0.2764630725696059,0.034555459241461625,-0.43506756558192355,zieh+en lokal
lokal gewitter,4.4443415607527985,-0.018074640968491974,-0.37580030985845475,-0.050391952391325844,0.1064762201069867,-0.4343176982767887,lokal gewitter
stark+reg+en hagel,25.45296417591793,0.19676565297217474,-2.121000788960178,-0.1864014613471327,-0.2836241086917286,-2.179518177378512,stark+reg+en hagel
hagel stürmisch+e,3.0844834459696386,-0.02141274464383682,-0.010552784988437099,0.2808816729014426,-0.06654060502848502,-0.06907017340677113,hagel stürmisch+e
+812,3.3118770790941414,-0.01672387196839239,-0.08168370421349742,0.18605696046071984,-0.020057435780744346,-0.14020109263183153,+812
böe+n +812,2.7078679402123704,-0.07736266640929827,0.11966983049880792,0.38741049517302506,-0.028805386089136194,0.061152442080473976,böe+n +812
+812 chars,3.2761630227295617,-0.019739112030203496,-0.07084150966995689,0.19314231947604893,-0.018519503004586723,-0.12935889808829085,+812 chars
dresden der,3.1682836773850225,-0.11965657062794657,-0.037358596751705456,0.5255317651627666,-5.465995067837353e-05,-0.09587598517003938,dresden der
lokal kopier+e,2.6579501286127023,-0.11996731073841166,0.13827622045484417,0.4502591116411317,0.014731886417201981,0.0797588320365101,lokal kopier+e
stark+reg+en komm+t,3.81122616248735,-0.01907504989175645,-0.22211954696706981,0.02631361120811226,0.06638376210184854,-0.2806369353854039,stark+reg+en komm+t
komm+t mensch+en,2.78976665571576,-0.08452748431492885,0.08987346142928196,0.3291572404017613,0.020682787312094247,0.03135607301094794,komm+t mensch+en
mensch+en sachsen,2.686516809953839,-0.09340534247059644,0.12758592945873753,0.35943664952463766,0.01563712310461176,0.06906854104040352,mensch+en sachsen
besonders krach+t,3.505592522018179,0.029049052124335586,-0.13852813888289672,0.07727323221845447,-0.06575027605064927,-0.19704552730123087,besonders krach+t
krach+t wann,3.538296451774215,0.047492962824689906,-0.14781396518510534,0.062124391420603615,-0.10174827242463394,-0.20633135360343927,krach+t wann
wetter gew…,2.3789084365055144,-0.11721358210206732,0.2491896754686047,0.43376985156487596,-0.0028282712859035598,0.19067228705027078,wetter gew…
+948,2.363940935898787,-0.11985866607012358,0.2555013034033654,0.4374737754835858,-0.0012666611075602232,0.1969839149850315,+948
gew… +948,2.363940935898787,-0.11985866607012358,0.2555013034033654,0.4374737754835858,-0.0012666611075602232,0.1969839149850315,gew… +948
+948 chars,2.3524051345275065,-0.12183872818871172,0.2603931515432159,0.4402287123469221,-0.00014335812417900056,0.20187576312488198,+948 chars
regen thüringen,2.889432957286012,1.5376583924858664e-05,0.0547711434993317,-0.25664178660061143,0.07587856670566473,-0.0037462449190021102,regen thüringen
erfurt der,2.858016707076024,-0.01659448126901867,0.06570349260722268,-0.24570943749272076,0.1030074294082496,0.007186104188888591,erfurt der
un+gemütlich thüringen,2.889432957286012,1.5376583924858664e-05,0.0547711434993317,-0.25664178660061143,0.07587856670566473,-0.0037462449190021102,un+gemütlich thüringen
aus richtung,2.5091950868302297,-0.03725176348418084,0.19586939864440844,-0.11554353145553467,0.08392059229028291,0.13735201022607457,aus richtung
richtung westen,2.5597357853935603,-0.03801749428551802,0.17592737348627077,-0.13548555661367243,0.09468950313504379,0.11740998506793696,richtung westen
breitet,2.6150077842577253,-0.03739563566478182,0.15456434353665138,-0.15684858656329206,0.10326881262685458,0.0960469551183174,breitet
westen breit+et,2.6150077842577253,-0.03739563566478182,0.15456434353665138,-0.15684858656329206,0.10326881262685458,0.0960469551183174,westen breit+et
breit+et teils,2.7821785018671545,-0.03278893970486266,0.09259716323362244,-0.21881576686632082,0.12160046332467665,0.034079774815288594,breit+et teils
kräftig+er gewitter+n,4.120420491182391,0.006369896280730458,-0.3001238012994651,-0.6115367313994082,0.18215272866597612,-0.3586411897177991,kräftig+er gewitter+n
gewitter+n kopier+e,3.0924319558764184,-0.021054175857460975,-0.013126404271505387,-0.3245393343714487,0.1416396650450668,-0.07164379268983932,gewitter+n kopier+e
stark+reg+en gewitter,21.3476691734287,0.146825795426726,-1.9451111436894661,-2.2565240737894094,0.12701176029989286,-2.0036285321078005,stark+reg+en gewitter
graupel thüringen,2.8225850112427513,-0.006013283491874852,0.07817828210318854,-0.23323464799675495,0.07771021422323872,0.01966089368485437,graupel thüringen
thüringen steh+t,2.6625532504167433,-0.020847872369201003,0.13654588682863736,-0.174867043271306,0.08055806678858927,0.07802849841030321,thüringen steh+t
turbulenter,2.5565953950491633,-0.031158743398587773,0.17715496827168223,-0.1342579618282609,0.08137044071719314,0.11863757985334811,turbulenter
steh+t turbulent+er,2.5565953950491633,-0.031158743398587773,0.17715496827168223,-0.1342579618282609,0.08137044071719314,0.11863757985334811,steh+t turbulent+er
turbulent+er tag,2.504256549035591,-0.028390894360448553,0.19783951414593656,-0.11357341595400663,0.06625999032859513,0.13932212572760264,turbulent+er tag
tag bevor,4.962682441314822,0.08032859664586943,-0.48611499150973736,-0.7975279216096808,0.08709900198751194,-0.5446323799280712,tag bevor
aufklart,3.2187777602469407,0.051651351334221454,-0.05317029211475327,-0.3645832222146967,0.013412755822246679,-0.11168768053308725,aufklart
wann aufklart,2.5257030157028946,-0.001258386576962635,0.18931197178505713,-0.12210095831488607,0.016600437785760532,0.13079458336672328,wann aufklart
aufklart temperatur+en,2.450096431945077,-0.008414811705544744,0.2197040340610692,-0.09170889603887411,0.015702223948223702,0.16118664564273522,aufklart temperatur+en
temperatur+en voraus+ge+sag+t,2.352655379408135,-0.03125693423086752,0.26028677889184487,-0.0511261512080984,0.04009699535978999,0.20176939047351083,temperatur+en voraus+ge+sag+t
+822,2.2517724808136914,-0.052404531611359106,0.30411374248117956,-0.007299187618763761,0.05711723676221885,0.24559635406284555,+822
der +822,2.2517724808136914,-0.052404531611359106,0.30411374248117956,-0.007299187618763761,0.05711723676221885,0.24559635406284555,der +822
+822 char+s,2.238784282584654,-0.054926859450226115,0.30989843027452235,-0.0015144998254210645,0.05869784066520722,0.2513810418561883,+822 char+s
stark+reg+en sachsen-anhalt,4.855185857696707,0.07924427673626794,-0.46421596489875805,-0.7756288949987015,0.08404208645488734,-0.5227333533170921,stark+reg+en sachsen-anhalt
mit gewitter+n,6.5768188103232035,0.07506838838254908,-0.7677197471336573,-1.0791326772336007,0.15462121704334889,-0.8262371355519914,mit gewitter+n
stark+reg+en komm+end+en,3.4657724961089755,0.03048302668984036,-0.12710413257314748,-0.43851706267309076,0.08490881255613685,-0.18562152099148146,stark+reg+en komm+end+en
un+gemütlich sachsen-anhalt,3.4349681701691415,0.029058339474366122,-0.1181762414843711,-0.42958917158431437,0.08465288116520495,-0.17669362990270515,un+gemütlich sachsen-anhalt
fall+t kräftig+er,3.074762963206099,-0.0017102878931541349,-0.007396395330337732,-0.3188093254302812,0.10396537719425843,-0.06591378374867181,fall+t kräftig+er
regen süden,3.268718021670659,0.001185143349913839,-0.06856644791723292,-0.3799793780171761,0.12094018491955164,-0.12708383633556686,regen süden
süden geb+t,3.387838197624396,0.0043256353618802,-0.10436060033883135,-0.41577353043877463,0.12744200387251503,-0.16287798875716544,süden geb+t
geb+t teils,3.0290954555315,-0.028069847443379686,0.007567372395793287,-0.30384555770415006,0.14648553849693646,-0.05095001602254071,geb+t teils
gewitter deutsch+e,2.812255511645676,-0.03903930244544914,0.08184458326137493,-0.22956834683856853,0.13712169373819996,0.023327194843041,gewitter deutsch+e
+931,2.4002652299262373,-0.06264580423405244,0.2402521741035913,-0.07116075599635213,0.10867265028624973,0.18173478568525717,+931
+931 chars,2.3754798685123055,-0.06442113576729022,0.2506319508435129,-0.06078097925643043,0.10674378853838377,0.19211456242517894,+931 chars
magdeburg mit,3.5979193862115086,0.014892614000304399,-0.16452431229029826,-0.47593724239024154,0.12742409399417248,-0.22304170070863216,magdeburg mit
geb+t kopier+e,2.3562722571392434,-0.05320038227325961,0.2587505996503931,-0.052662330449550175,0.0824644095127079,0.20023321123205892,geb+t kopier+e
Kräftige,7.9542445130124575,0.09361526956596794,-0.9578742693789593,-1.2692871994789026,0.14758523446491592,-1.0163916577972933,Kräftige
hin+zu+füg+en kräftig+e,2.8190524690403165,-0.010518896181134338,0.07943059321904788,-0.23198233688089545,0.08583034031824978,0.02091320480071394,hin+zu+füg+en kräftig+e
kräftig+e regen+fall+e,3.058358944301984,0.007428789358199499,-0.002047061575444426,-0.3134599916753878,0.08437586134162725,-0.06056444999377829,kräftig+e regen+fall+e
gewitter sorg+en,3.2622269263115466,0.009012092878676357,-0.06657865057758655,-0.3779915806775298,0.10547365997800777,-0.12509603899592048,gewitter sorg+en
sorg+en sachsen-anhalt,2.898679327289962,-0.010645640946344872,0.05157618893911637,-0.25983674116082706,0.09762358104580247,-0.006941199479217645,sorg+en sachsen-anhalt
sachsen-anhalt un+gemütlich+es,2.6004985886016336,-0.032065894512182565,0.16012822633101287,-0.1512847037689303,0.0909375522138254,0.10161083791267901,sachsen-anhalt un+gemütlich+es
Besserung,5.261595290708371,0.14476410939033116,-0.5446028501535616,-0.8560157802535048,-0.04673618411310489,-0.6031202385718956,Besserung
wann besserung,2.4789419036476774,-0.002481507506878526,0.20799960044053778,-0.10341332965940533,0.00955308071468777,0.14948221202220405,wann besserung
besserung sicht,4.988819250561956,0.123831769643217,-0.49136784080917645,-0.8027807709091198,-0.00890027372750884,-0.5498852292275105,besserung sicht
+1086,2.2850234652551453,-0.046257635759571016,0.2894551242689947,-0.02195780583094852,0.05343068485636402,0.2309377358506608,+1086
mit +1086,2.2850234652551453,-0.046257635759571016,0.2894551242689947,-0.02195780583094852,0.05343068485636402,0.2309377358506608,mit +1086
+1086 chars,2.2661528845607344,-0.05001585569466398,0.2977477885761032,-0.013665141523840145,0.05607182754165393,0.23923040015776922,+1086 chars
wetter wechselhaft+es,4.735021277391575,0.06988379800147233,-0.4391548024485456,-0.7505677325484891,0.09719251576078687,-0.49767219086687975,wetter wechselhaft+es
wetter woche+n+start,3.0428508896164677,-0.05776920404925899,0.0030365492183699874,0.2785645165324019,0.007938033245634258,-0.055480839199963966,wetter woche+n+start
woche+n+start hessen,5.286607519110446,0.04587216361802342,-0.549345321592965,-0.8607582516929083,0.16903853420282616,-0.6078627100112991,woche+n+start hessen
komm+end+en woche,2.694547644665119,-0.02621765684148139,0.12460107739407196,-0.1868118527058713,0.09595278584482242,0.06608368897573785,komm+end+en woche
start+et wechselhaft,2.329427488353318,-0.06894451979566091,0.2702088935885995,-0.04120403651134388,0.10501327665007708,0.21169150517026547,start+et wechselhaft
sonntag zunächst,2.4765875934295427,-0.058726382652051226,0.20894977555165478,-0.10246315454828855,0.11665478391633124,0.15043238713332072,sonntag zunächst
zunächst schau+ern,2.661519343163999,-0.04793993469299606,0.13693427644863895,-0.1744786536513045,0.12989009647964622,0.07841688803030496,zunächst schau+ern
schau+ern rechn+en,2.912091233101199,-0.03577595382139782,0.04695995792855127,-0.2644529721713922,0.1451424843995492,-0.011557430489782878,schau+ern rechn+en
rechn+en gewitter,4.095915500103057,0.002073744161140523,-0.2941588398460525,-0.6055717699459958,0.18811769011938848,-0.35267622826438655,rechn+en gewitter
nach wechselhaft+en,2.365044407918592,-0.05411427874321315,0.2550346189204985,-0.05637831117944485,0.08601757398835652,0.1965172305021645,nach wechselhaft+en
wechselhaft+en woche+n+beginn,2.3317870091586315,-0.05293171152576236,0.2691964874836633,-0.04221644261628013,0.07662170712563537,0.21067909906532925,wechselhaft+en woche+n+beginn
woche+n+beginn hessen,2.308942077434907,-0.049321870340297586,0.2790419733260479,-0.03237095677389536,0.06476940351579696,0.2205245849077138,woche+n+beginn hessen
hessen versprech+t,2.3039842740635486,-0.04671983264056372,0.28119150050360403,-0.030221429596339174,0.058732029185725176,0.22267411208527013,hessen versprech+t
versprech+t mittwoch,2.306778969297541,-0.0376615170003401,0.27997925193271467,-0.03143367816722852,0.042032032052899675,0.22146186351438074,versprech+t mittwoch
mittwoch verbreit+et,2.322776185959176,-0.02806851023757914,0.27306831565680545,-0.03834461444313787,0.026936991559480317,0.21455092723847136,mittwoch verbreit+et
sonniges,3.7969275825196473,0.10666774384978173,-0.21836079095834135,-0.5297737210582847,-0.051459748733151,-0.27687817937667536,sonniges
verbreit+et sonnig+es,2.380296375816149,-0.005128561828820232,0.2486064102364009,-0.06280651986354238,-0.006606815274810992,0.19008902181806683,verbreit+et sonnig+es
trockenes,3.924900539742788,0.1364338926234864,-0.25150959289967967,-0.562922522999623,-0.11611543771544498,-0.31002698131801376,trockenes
sonnig+es trocken+es,3.924900539742788,0.1364338926234864,-0.25150959289967967,-0.562922522999623,-0.11611543771544498,-0.31002698131801376,sonnig+es trocken+es
trocken+es wetter,3.521749475468695,0.0738355551623924,-0.14312645839703625,-0.45453938849697956,-0.0013975063770723145,-0.20164384681537037,trocken+es wetter
wetter grad,2.209055521708464,-0.04797698479950003,0.3232663593805842,0.01185342928064083,0.038040286820219184,0.2647489709622501,wetter grad
der wette…,2.1818862897413425,-0.05509356532233076,0.3356416446268933,0.024228714526949954,0.04463855235685678,0.27712425620855924,der wette…
+771,2.7636959100514376,-0.007644247114206907,0.09926253603882723,-0.2121503940611159,0.07176511664563359,0.04074514762049344,+771
wette… +771,2.1657405158270273,-0.05916974793000641,0.3430690752055053,0.031656145105561986,0.04812208506791244,0.28455168678717124,wette… +771
+771 chars,2.7401117978147833,-0.010020311795371188,0.10783269613092518,-0.20358023396901823,0.07260386056229053,0.04931530771259109,+771 chars
heftig+e regen+fall+e,2.4943705050965757,-0.15922905690717984,0.2017950230173714,0.591184293870763,-0.011250083269880412,0.1432776345990374,heftig+e regen+fall+e
regen+fall+e sturmbö+en,2.549143068723786,-0.15719958369478226,0.18007416660918932,0.5940152418386653,-0.012500613748838624,0.12155677819085525,regen+fall+e sturmbö+en
Klagenfurter,2.6075234259255065,-0.15482666942582435,0.15743052591246645,0.5955525829236744,-0.013449173105620682,0.09891313749413239,Klagenfurter
sturmbö+en klagenfurt+er,2.6075234259255065,-0.15482666942582435,0.15743052591246645,0.5955525829236744,-0.013449173105620682,0.09891313749413239,sturmbö+en klagenfurt+er
Becken,2.6806354620543553,-0.15158315948987366,0.1297775386978643,0.5955019396784453,-0.014110623607264925,0.0712601502795302,Becken
klagenfurt+er becken,2.6806354620543553,-0.15158315948987366,0.1297775386978643,0.5955019396784453,-0.014110623607264925,0.0712601502795302,klagenfurt+er becken
Sonntagnachmittag,6.432545828184755,-0.056146719159651706,-0.7455389718025734,0.48409711745866835,-0.018672198705374933,-0.8040563602209075,Sonntagnachmittag
becken sonntag+nachmittag,2.7849487458652917,-0.1465147324841766,0.0916019482498389,0.5920289458035617,-0.014122950663416633,0.03308455983150477,becken sonntag+nachmittag
Front,3.0792063951370876,-0.13043369027338403,-0.008840482047199304,0.565214651328382,-0.009308549927149063,-0.0673578704655332,Front
sonntag+nachmittag front,3.0792063951370876,-0.13043369027338403,-0.008840482047199304,0.565214651328382,-0.009308549927149063,-0.0673578704655332,sonntag+nachmittag front
heftigen,6.417914124988384,0.01818296720994787,-0.7432617444390806,0.25951561923917726,-0.05578188159000332,-0.8017791328574148,heftigen
front heftig+en,3.590507190146867,-0.1015727561337365,-0.16246205329304536,0.48300127009898336,0.009590257262549036,-0.22097944171137948,front heftig+en
heftig+en gewitter,4.664351190845949,-0.05445817319238489,-0.4241173266015425,0.2741145247133673,0.058159203363898834,-0.4826347150198766,heftig+en gewitter
durchgezogen,3.413288244902501,-0.17694512963392314,-0.11184470353408185,0.8196138385525209,-0.09826191251433686,-0.1703620919524158,durchgezogen
sturmbö+en durch+ge+zieh+en,3.413288244902501,-0.17694512963392314,-0.11184470353408185,0.8196138385525209,-0.09826191251433686,-0.1703620919524158,sturmbö+en durch+ge+zieh+en
Blitzschläge,3.9697724220859754,-0.24165006453372187,-0.2628773508236954,1.1465483668350942,-0.3278047660164438,-0.3213947392420295,Blitzschläge
blitz+schlag+e verursach+ten,3.1680590086815346,-0.2026129372234207,-0.037287682435762304,0.911171903318677,-0.14923648878988796,-0.09580507085409636,blitz+schlag+e verursach+ten
Brände,2.9542020102585003,-0.18051975256374597,0.032602850721825054,0.8166925943248909,-0.11360123517381138,-0.025914537696509213,Brände
verursach+ten brand+e,2.9542020102585003,-0.18051975256374597,0.032602850721825054,0.8166925943248909,-0.11360123517381138,-0.025914537696509213,verursach+ten brand+e
Bäumen,2.9436678808712693,-0.1354485457247962,0.03617503552190155,0.7344068868368113,-0.1328420094102404,-0.0223423528964324,Bäumen
brand+e baum+en,2.9436678808712693,-0.1354485457247962,0.03617503552190155,0.7344068868368113,-0.1328420094102404,-0.0223423528964324,brand+e baum+en
Wiesen,2.99733075011192,-0.1337286777552629,0.018109275177733825,0.7756480267392787,-0.16983473873893215,-0.04040811324060014,Wiesen
baum+en wiese+n,2.99733075011192,-0.1337286777552629,0.018109275177733825,0.7756480267392787,-0.16983473873893215,-0.04040811324060014,baum+en wiese+n
zudem geb,2.933696831701997,-0.2239971363541853,0.03956807278368082,0.9550372391795663,-0.16840966317228315,-0.01894931563465324,zudem geb
etliche,3.0035392870836732,-0.27509874665219414,0.01604006216412134,1.0702085305954312,-0.20064249427388814,-0.042477326254212786,etliche
geb etlich+e,3.0035392870836732,-0.27509874665219414,0.01604006216412134,1.0702085305954312,-0.20064249427388814,-0.042477326254212786,geb etlich+e
Feuerwehreinsätze,6.06974569945087,-0.505215403626595,-0.6874852917192048,1.515574150770894,-0.4473604475287141,-0.7460026801375388,Feuerwehreinsätze
etlich+e feuer+wehr+einsatz+e,3.3373766274170733,-0.40436800595987366,-0.08935363965450276,1.320072078004287,-0.3151203234366102,-0.1478710280728367,etlich+e feuer+wehr+einsatz+e
feuer+wehr+einsatz+e wegen,2.7613096598071656,-0.253382112201559,0.10012633621512589,0.9726982372943263,-0.1433582460383208,0.04160894779679166,feuer+wehr+einsatz+e wegen
umgestürzter,2.6970626354186633,-0.23987906841154208,0.12366814982501324,0.9271676861538163,-0.1250339573747682,0.06515076140667929,umgestürzter
wegen um+ge+stürz+t+er,2.6970626354186633,-0.23987906841154208,0.12366814982501324,0.9271676861538163,-0.1250339573747682,0.06515076140667929,wegen um+ge+stürz+t+er
um+ge+stürz+t+er baum+e,2.599854992794112,-0.22190961842726117,0.16037574635084795,0.8586075976657574,-0.09867311941399308,0.10185835793251395,um+ge+stürz+t+er baum+e
Einsatzkräfte,2.541435871696999,-0.21262715736903287,0.1831021926965533,0.818304870101783,-0.08382395412385826,0.12458480427821918,Einsatzkräfte
der einsatz+kraft+e,2.541435871696999,-0.21262715736903287,0.1831021926965533,0.818304870101783,-0.08382395412385826,0.12458480427821918,der einsatz+kraft+e
mussten,2.484241472199545,-0.20464225562711866,0.20586404744374448,0.779919180819326,-0.07011894589399813,0.14734665902541064,mussten
einsatz+kraft+e müss+en,2.484241472199545,-0.20464225562711866,0.20586404744374448,0.779919180819326,-0.07011894589399813,0.14734665902541064,einsatz+kraft+e müss+en
Einsätzen,2.4333280519649807,-0.19841484765041534,0.22657152876217365,0.7468265200046943,-0.0586545437981915,0.1680541403438397,Einsätzen
müss+en einsatz+en,2.4333280519649807,-0.19841484765041534,0.22657152876217365,0.7468265200046943,-0.0586545437981915,0.1680541403438397,müss+en einsatz+en
einsatz+en meist,2.4067930531293826,-0.19548002839051243,0.23753623981223773,0.7300138884997831,-0.052959190276643926,0.17901885139390364,einsatz+en meist
meist straße+n,2.3923634517672596,-0.1939691483134274,0.24354964855599381,0.7209987850277974,-0.049942298268500135,0.18503226013765994,meist straße+n
abgebrochenen,2.366248033919003,-0.19138077846068,0.25452582516438527,0.7049106034841771,-0.04462435666851735,0.19600843674605126,abgebrochenen
straße+n ab+ge+brech+en+en,2.366248033919003,-0.19138077846068,0.25452582516438527,0.7049106034841771,-0.04462435666851735,0.19600843674605126,straße+n ab+ge+brech+en+en
Ästen,2.3395470505159754,-0.18892009830159215,0.2658740753433931,0.6887601836097813,-0.039373313304966906,0.20735668692505907,Ästen
ab+ge+brech+en+en ast+en,2.3395470505159754,-0.18892009830159215,0.2658740753433931,0.6887601836097813,-0.039373313304966906,0.20735668692505907,ab+ge+brech+en+en ast+en
befreien,2.3291288396582175,-0.18800855566502403,0.2703371087155538,0.6825383396444422,-0.037374421457515315,0.21181972029721965,befreien
ast+en befrei+en,2.3291288396582175,-0.18800855566502403,0.2703371087155538,0.6825383396444422,-0.037374421457515315,0.21181972029721965,ast+en befrei+en
Klagenfurt,2.3083207000701567,-0.18626581577234072,0.2793111273241824,0.6702409069519399,-0.033463972937918314,0.2207937389058485,Klagenfurt
klagenfurt werd+en,2.292339979982724,-0.1849950490313613,0.2862582966427147,0.6609092368663759,-0.030533112896595802,0.22774090822438062,klagenfurt werd+en
werd+en zudem,2.2828413713729576,-0.18426644869995484,0.2904105352219095,0.655407149848132,-0.02882009901023806,0.23189314680357548,werd+en zudem
Dächer,2.266411430681578,-0.18305138007569244,0.2976337047581397,0.6459647682787751,-0.02590683064741289,0.23911631633980554,Dächer
